cost,outcome,patexp,discharge,income,city,zip,state,provider,providerid,color
0.557526979,0.561604585,0.712320917,0.756446991,0.928366762,Newport Beach,92663,CA,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,1039,#00CED1
0.557635844,0.824068768,0.856160458,0.440114613,0.638395415,Raleigh,27609,NC,DUKE HEALTH RALEIGH HOSPITAL,1040,#00CED1
0.558014458,0.640687679,0.67965616,0.659598854,0.799426934,Omaha,68124,NE,CHI HEALTH BERGAN MERCY,1041,#00CED1
0.5580402,0.395988539,0.20286533,0.515759312,0.142120344,Tucson,85711,AZ,CARONDELET ST JOSEPH'S HOSPITAL,1042,#00CED1
0.558049255,0.309455587,0.056160458,0.429226361,0.646991404,Fort Lauderdale,33316,FL,BROWARD HEALTH MEDICAL CENTER,1043,#00CED1
0.559298826,0.753581662,0.140401146,0.423495702,0.133524355,New Port Richey,34652,FL,MORTON PLANT NORTH BAY HOSPITAL,1044,#00CED1
0.559718206,0.772492837,0.973065903,0.186819484,0.926647564,Gulf Breeze,32561,FL,GULF BREEZE HOSPITAL,1045,#00CED1
0.56028588,0.05730659,0.04469914,0.276217765,0.108882521,Russellville,72801,AR,ST MARYS REGIONAL MEDICAL CENTER,1046,#00CED1
0.560717608,0.51747851,0.791404011,0.7747851,0.658452722,Kettering,45429,OH,KETTERING MEDICAL CENTER,1047,#00CED1
0.561646335,0.640687679,0.506017192,0.936389685,0,Ann Arbor,48109,MI,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,1048,#00CED1
0.561835976,0.51747851,0.806876791,0.844126074,0.903151862,Downers Grove,60515,IL,ADVOCATE GOOD SAMARITAN HOSPITAL,1049,#00CED1
0.562502924,0.027507163,0.007449857,0.480802292,0.307163324,Far Rockaway,11691,NY,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,1050,#00CED1
0.563292485,0.703724928,0.891690544,0.419484241,0.566189112,Fort Worth,76132,TX,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,1051,#00CED1
0.563451299,0.12034384,0.791404011,0.253868195,0.521489971,Palm Bay,32907,FL,PALM BAY HOSPITAL,1052,#00CED1
0.563486353,0.712893983,0.20286533,0.324355301,0.865329513,Murrieta,92562,CA,SOUTHWEST HEALTHCARE SYSTEM,1053,#00CED1
0.564765694,0.309455587,0.226361032,0.777077364,0.60286533,Bridgeport,6606,CT,ST VINCENT'S MEDICAL CENTER,1054,#00CED1
0.566083643,0.477363897,0.881375358,0.4,0.666475645,Troy,45373,OH,UPPER VALLEY MEDICAL CENTER,1055,#00CED1
0.566428782,0.161031519,0.55243553,0.390830946,0.816045845,Sellersville,18960,PA,GRAND VIEW HOSPITAL,1056,#00CED1
0.566512204,0.436103152,0.455014327,0.970200573,0.238395415,Marietta,30060,GA,WELLSTAR KENNESTONE HOSPITAL,1057,#00CED1
0.567433963,0.477363897,0.712320917,0.936962751,0.210888252,Tampa,33607,FL,ST JOSEPHS HOSPITAL,1058,#00CED1
0.567510011,0.364469914,0.344412607,0.715759312,0.76504298,Warwick,2886,RI,KENT COUNTY MEMORIAL HOSPITAL,1059,#00CED1
0.568062244,0.640687679,0.84469914,0.280802292,0.408022923,Hays,67601,KS,HAYS MEDICAL CENTER,1060,#00CED1
0.568370617,0.676217765,0.506017192,0.401719198,0.051002865,Urbana,61801,IL,PRESENCE COVENANT MEDICAL CENTER,1061,#00CED1
0.568371315,0.964469914,0.84469914,0.349570201,0.471633238,Douglasville,30134,GA,WELLSTAR DOUGLAS HOSPITAL,1062,#00CED1
0.568594779,0.298567335,0.891690544,0.334097421,0.884240688,Avon,46123,IN,IU HEALTH WEST HOSPITAL,1063,#00CED1
0.569244889,0.099140401,0.20286533,0.331232092,0.310601719,Scranton,18510,PA,MOSES TAYLOR HOSPITAL,1064,#00CED1
0.571157127,0.51747851,0.318051576,0.852722063,0.835530086,Atlanta,30309,GA,PIEDMONT HOSPITAL,1065,#00CED1
0.571300618,0.712893983,0.574212034,0.891117479,0.03782235,Cleveland,44106,OH,UNIVERSITY HOSPITALS CASE MEDICAL CENTER,1066,#00CED1
0.571641238,0.395988539,0.975931232,0.051575931,0.288825215,Sikeston,63801,MO,MISSOURI DELTA MEDICAL CENTER,1067,#00CED1
0.572468346,0.51747851,0.293409742,0.490544413,0.077363897,Lake Charles,70601,LA,CHRISTUS ST PATRICK HOSPITAL,1068,#00CED1
0.57249419,0.26991404,0.164469914,0.946131805,0.071060172,Melbourne,32901,FL,HOLMES REGIONAL MEDICAL CENTER,1069,#00CED1
0.572638017,0.012034384,0.185673352,0.561604585,0.253295129,Aiken,29801,SC,AIKEN REGIONAL MEDICAL CENTER,1070,#00CED1
0.572781601,0.038968481,0.164469914,0.954154728,0.758739255,Fort Myers,33912,FL,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,1071,#00CED1
0.573414987,0.13008596,0.762750716,0.958166189,0.026934097,Fort Worth,76104,TX,TEXAS HEALTH HARRIS METHODIST FORT WORTH,1072,#00CED1
0.574646665,0.26991404,0.318051576,0.899713467,0.140974212,Reno,89502,NV,RENOWN REGIONAL MEDICAL CENTER,1073,#00CED1
0.575046704,0.477363897,0.293409742,0.159312321,0.183954155,Klamath Falls,97601,OR,SKY LAKES MEDICAL CENTER,1074,#00CED1
0.575734508,0.309455587,0.107163324,0.763896848,0.270487106,Colorado Springs,80909,CO,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,1075,#00CED1
0.576483514,0.108309456,0.344412607,0.413180516,0.943266476,Valley Stream,11580,NY,FRANKLIN HOSPITAL,1076,#00CED1
0.577159608,0.51747851,0.476790831,0.967908309,0.55243553,Minneapolis,55407,MN,ABBOTT NORTHWESTERN HOSPITAL,1077,#00CED1
0.578122396,0.221203438,0.271060172,0.59713467,0.597707736,Lafayette,47905,IN,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,1078,#00CED1
0.578477636,0.221203438,0.056160458,0.099713467,0.36504298,San Antonio,78224,TX,SOUTHWEST GENERAL HOSPITAL,1079,#00CED1
0.57895219,0.772492837,0.455014327,0.408595989,0.807449857,Portsmouth,3801,NH,PORTSMOUTH REGIONAL HOSPITAL,1080,#00CED1
0.579192107,0.108309456,0.506017192,0.948424069,0.410888252,Indianapolis,46260,IN,ST VINCENT HOSPITAL & HEALTH SERVICES,1081,#00CED1
0.580817628,0.676217765,0.226361032,0.879083095,0.637249284,Salem,24153,VA,LEWISGALE MEDICAL CENTER,1082,#00CED1
0.581311375,0.592550143,0.068194842,0.778223496,0.421776504,Austell,30106,GA,WELLSTAR COBB HOSPITAL,1083,#00CED1
0.582418249,0.181088825,0.856160458,0.30487106,0.92722063,Mansfield,76063,TX,METHODIST MANSFIELD MEDICAL CENTER,1084,#00CED1
0.583025806,0.395988539,0.084813754,0.297994269,0.998280802,Lake Forest,60045,IL,NORTHWESTERN LAKE FOREST HOSPITAL,1085,#00CED1
0.583107879,0.991404011,0.64469914,0.150143266,0.187965616,Richlands,24641,VA,CLINCH VALLEY MEDICAL CENTER,1086,#00CED1
0.583545631,0.666475645,0.64469914,0.154154728,0.623495702,Bowling Green,42104,KY,GREENVIEW REGIONAL HOSPITAL,1087,#00CED1
0.585364631,0.944412607,0.476790831,0.942120344,0.874498567,Palos Heights,60463,IL,PALOS COMMUNITY HOSPITAL,1088,#00CED1
0.585431011,0.26991404,0.344412607,0.983954155,0.927793696,Memphis,38120,TN,BAPTIST MEMORIAL HOSPITAL,1089,#00CED1
0.586463998,0.364469914,0.951862464,0.506590258,0.961604585,Plano,75093,TX,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,1090,#00CED1
0.586538698,0.712893983,0.271060172,0.528939828,0.781088825,Alabaster,35007,AL,SHELBY BAPTIST MEDICAL CENTER,1091,#00CED1
0.587459677,0,0.574212034,0.040687679,0.75243553,Olympia,98502,WA,CAPITAL MEDICAL CENTER,1092,#00CED1
0.588653339,0.108309456,0.762750716,0.868767908,0.1747851,Sun City,85351,AZ,BANNER BOSWELL MEDICAL CENTER,1093,#00CED1
0.589473122,0.772492837,0.068194842,0.851002865,0.700859599,Albany,12208,NY,ALBANY MEDICAL CENTER HOSPITAL,1094,#00CED1
0.589806334,0.309455587,0.534097421,0.697421203,0.358739255,Mesa,85202,AZ,BANNER DESERT MEDICAL CENTER,1095,#00CED1
0.590971796,0.241833811,0.608022923,0.069340974,0.277363897,Plant City,33563,FL,SOUTH FLORIDA BAPTIST HOSPITAL,1096,#00CED1
0.591252789,0.944412607,0.982808023,0.241260745,0.735243553,Honolulu,96813,HI,STRAUB CLINIC AND HOSPITAL,1097,#00CED1
0.591420862,0.007449857,0.226361032,0.912893983,0.258452722,Johnson City,37604,TN,JOHNSON CITY MEDICAL CENTER,1098,#00CED1
0.592049125,0.898567335,0.344412607,0.686532951,0.99025788,Plainview,11803,NY,PLAINVIEW HOSPITAL,1099,#00CED1
0.592630874,0.221203438,0.951862464,0.463610315,0.783381089,Covington,70433,LA,ST TAMMANY PARISH HOSPITAL,1100,#00CED1
0.592706168,0.51747851,0.476790831,0.833237822,0.407449857,Colorado Springs,80907,CO,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,1101,#00CED1
0.59306325,0.51747851,0.412034384,0.445845272,0.319197708,Pine Bluff,71603,AR,JEFFERSON REGIONAL MEDICAL CENTER,1102,#00CED1
0.593655245,0.477363897,0.226361032,0.750143266,0.031518625,Jacksonville,32209,FL,UF HEALTH JACKSONVILLE,1103,#00CED1
0.59463148,0.436103152,0.699140401,0.793123209,0.051002865,Urbana,61801,IL,THE CARLE FOUNDATION HOSPITAL,1104,#00CED1
0.595051349,0.772492837,0.699140401,0.084240688,0.630945559,Dixon,61021,IL,KATHERINE SHAW BETHEA HOSPITAL,1105,#00CED1
0.596614774,0.915186246,0.67965616,0.994269341,0.147851003,Milwaukee,53215,WI,AURORA ST LUKES MEDICAL CENTER,1106,#00CED1
0.598489538,0.592550143,0.664756447,0.818911175,0.156446991,Beaumont,77702,TX,CHRISTUS HOSPITAL,1107,#00CED1
0.601624574,0.161031519,0.64469914,0.316905444,0.40974212,Terre Haute,47802,IN,TERRE HAUTE REGIONAL HOSPITAL,1108,#00CED1
0.602314775,0.13008596,0.589111748,0.427507163,0.902578797,The Woodlands,77384,TX,ST LUKE'S THE WOODLANDS HOSPITAL,1109,#00CED1
0.603036268,0.640687679,0.056160458,0.335243553,0.045272206,Newark,7102,NJ,"SAINT MICHAEL'S MEDICAL CENTER, INC",1110,#00CED1
0.603341717,0.181088825,0.712320917,0.627507163,0.81260745,Jupiter,33458,FL,JUPITER MEDICAL CENTER,1111,#00CED1
0.603934622,0.592550143,0.04469914,0.827507163,0.297994269,Tulsa,74104,OK,HILLCREST MEDICAL CENTER,1112,#00CED1
0.604148557,0.395988539,0.386819484,0.805157593,0.231518625,Saint Petersburg,33705,FL,ST ANTHONYS HOSPITAL,1113,#00CED1
0.605064535,0.309455587,0.833237822,0.354154728,0.703724928,Jacksonville Beach,32250,FL,BAPTIST MEDICAL CENTER  BEACHES,1114,#00CED1
0.606179474,0.181088825,0.435530086,0.228080229,0.097994269,Seattle,98104,WA,HARBORVIEW MEDICAL CENTER,1115,#00CED1
0.607523017,0.858452722,0.084813754,0.986819484,0.794842407,Washington,20010,DC,MEDSTAR WASHINGTON HOSPITAL CENTER,1116,#00CED1
0.607728146,0.153581662,0.084813754,0.581088825,0.626934097,Hanford,93230,CA,ADVENTIST MEDICAL CENTER,1117,#00CED1
0.607782083,0.964469914,0.271060172,0.194269341,0.905444126,Overland Park,66213,KS,SAINT LUKE'S SOUTH HOSPITAL,1118,#00CED1
0.608040509,0.932951289,0.367335244,0.890544413,0.970200573,Naperville,60540,IL,EDWARD HOSPITAL,1119,#00CED1
0.608724277,0.950143266,0.016618911,0.045845272,0.916905444,La Palma,90623,CA,LA PALMA INTERCOMMUNITY HOSPITAL,1120,#00CED1
0.609539753,0.395988539,0.04469914,0.421203438,0.171346705,Chicago,60612,IL,UNIVERSITY OF ILLINOIS HOSPITAL,1121,#00CED1
0.609786234,0.108309456,0.140401146,0.731805158,0.281375358,Somerset,42503,KY,LAKE CUMBERLAND REGIONAL HOSPITAL,1122,#00CED1
0.610178273,0.181088825,0.732378223,0.321489971,0.209169054,Enid,73701,OK,ST MARY'S REGIONAL MEDICAL CENTER,1123,#00CED1
0.610768059,0.436103152,0.367335244,0.803438395,0.675644699,Valparaiso,46383,IN,PORTER REGIONAL HOSPITAL,1124,#00CED1
0.61248517,0.459025788,0.386819484,0.057879656,0.978796562,Westminster,80023,CO,ST ANTHONY NORTH HEALTH CAMPUS,1125,#00CED1
0.612995797,0.712893983,0.506017192,0.888825215,0.986246418,Huntington,11743,NY,HUNTINGTON HOSPITAL,1126,#00CED1
0.613135312,0.858452722,0.944412607,0.677363897,0.903724928,Doylestown,18901,PA,DOYLESTOWN HOSPITAL,1127,#00CED1
0.614197425,0.148997135,0.293409742,0.177077364,0.026934097,Fort Worth,76104,TX,JPS HEALTH NETWORK,1128,#00CED1
0.614256001,0.884813754,0.625787966,0.81260745,0.736962751,Ft Lauderdale,33308,FL,HOLY CROSS HOSPITAL INC,1129,#00CED1
0.614624324,0.364469914,0.506017192,0.709455587,0.01260745,Minneapolis,55454,MN,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW",1130,#00CED1
0.615918093,0.298567335,0.965616046,0.377077364,0.217765043,Danville,61832,IL,PRESENCE UNITED SAMARITANS MEDICAL CENTER,1131,#00CED1
0.616002823,0.031518625,0.534097421,0.893409742,0.12722063,Dallas,75231,TX,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,1132,#00CED1
0.616535789,0.884813754,0.67965616,0.125501433,0.999426934,Houston,77094,TX,METHODIST WEST HOUSTON HOSPITAL,1133,#00CED1
0.617014473,0.161031519,0.271060172,0.972492837,0.126074499,Lakeland,33805,FL,LAKELAND REGIONAL MEDICAL CENTER,1134,#00CED1
0.619062306,0.964469914,0.107163324,0.843553009,0.581088825,Visalia,93291,CA,KAWEAH DELTA MEDICAL CENTER,1135,#00CED1
0.619756363,0.712893983,0.712320917,0.459598854,0.656160458,Franklin,45005,OH,ATRIUM MEDICAL CENTER,1136,#00CED1
0.621045347,0.915186246,0.762750716,0.398280802,0.087106017,Fort Worth,76115,TX,HUGULEY MEMORIAL MEDICAL CENTER,1137,#00CED1
0.621606465,0.772492837,0.007449857,0.525501433,0.139255014,Crystal River,34428,FL,SEVEN RIVERS REGIONAL MEDICAL CENTER,1138,#00CED1
0.622314699,0.05730659,0.164469914,0.798853868,0.467621777,Bremerton,98310,WA,HARRISON MEMORIAL HOSPITAL,1139,#00CED1
0.623630988,0.51747851,0.506017192,0.707163324,0.181661891,Harlingen,78550,TX,VHS HARLINGEN HOSPITAL COMPANY LLC,1140,#00CED1
0.623804788,0.181088825,0.476790831,0.382808023,0.044126074,Dayton,45405,OH,GRANDVIEW HOSPITAL & MEDICAL CENTER,1141,#00CED1
0.624238955,0.828653295,0.55243553,0.029226361,0.441260745,Port Jervis,12771,NY,BON SECOURS COMMUNITY HOSPITAL,1142,#00CED1
0.624272435,0.703724928,0.64469914,0.050429799,0.346704871,Beloit,53511,WI,BELOIT MEMORIAL HOSPITAL,1143,#00CED1
0.624616538,0.049283668,0.67965616,0.175931232,0.103151862,Pueblo,81004,CO,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,1144,#00CED1
0.624912514,0.181088825,0.534097421,0.663610315,0.367908309,Denison,75020,TX,TEXOMA MEDICAL CENTER,1145,#00CED1
0.625074384,0.395988539,0.068194842,0.632091691,0.684240688,Newburgh,12550,NY,ST LUKE'S CORNWALL HOSPITAL,1146,#00CED1
0.626245559,0.955873926,0.791404011,0.283094556,0.468194842,Longmont,80501,CO,LONGMONT UNITED HOSPITAL,1147,#00CED1
0.626310446,0.477363897,0.732378223,0.993123209,0.723209169,Huntsville,35801,AL,HUNTSVILLE HOSPITAL,1148,#00CED1
0.626923362,0.964469914,0.506017192,0.737535817,0.358739255,Mesa,85202,AZ,BANNER DEL E WEBB MEDICAL CENTER,1149,#00CED1
0.628259607,0.12034384,0.185673352,0.501432665,0.639541547,Riverhead,11901,NY,PECONIC BAY MEDICAL CENTER,1150,#00CED1
0.628361499,0.350716332,0.589111748,0.201719198,0.351289398,Saint Petersburg,33707,FL,PALMS OF PASADENA HOSPITAL,1151,#00CED1
0.628480174,0.824068768,0.699140401,0.272206304,0.27277937,Dekalb,60115,IL,KISHWAUKEE COMMUNITY HOSPITAL,1152,#00CED1
0.629340268,0.477363897,0.922063037,0.940974212,0.135816619,Florence,29506,SC,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,1153,#00CED1
0.629645211,0.477363897,0.412034384,0.824641834,0.722063037,Olympia,98506,WA,PROVIDENCE ST PETER HOSPITAL,1154,#00CED1
0.63195221,0.592550143,0.412034384,0.132378223,0.932951289,Bradenton,34202,FL,LAKEWOOD RANCH MEDICAL CENTER,1155,#00CED1
0.632616742,0.364469914,0.344412607,0.213753582,0.914613181,Oro Valley,85755,AZ,ORO VALLEY HOSPITAL,1156,#00CED1
0.633376254,0.676217765,0.084813754,0.8,0.832091691,Chicago,60622,IL,PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER,1157,#00CED1
0.634017798,0.153581662,0.574212034,0.186246418,0.18739255,Chicago,60608,IL,MT SINAI HOSPITAL MEDICAL CENTER,1158,#00CED1
0.635446558,0.561604585,0.833237822,0.716332378,0.902005731,Santa Barbara,93105,CA,SANTA BARBARA COTTAGE HOSPITAL,1159,#00CED1
0.637540995,0.994842407,0.04469914,0.253295129,0.616045845,Anaheim,92804,CA,WEST ANAHEIM MEDICAL CENTER,1160,#00CED1
0.637875662,0.436103152,0.856160458,0.151289398,0.915759312,Aiea,96701,HI,PALI MOMI MEDICAL CENTER,1161,#00CED1
0.638287508,0.364469914,0.779942693,0.2,0.992550143,St Louis,63131,MO,DES PERES HOSPITAL,1162,#00CED1
0.63847081,0.254441261,0.007449857,0.00286533,0.857879656,Huntington Beach,92647,CA,HUNTINGTON BEACH HOSPITAL,1163,#00CED1
0.639395645,0.26991404,0.226361032,0.335816619,0.645272206,Oregon,43616,OH,MERCY ST CHARLES HOSPITAL,1164,#00CED1
0.639722135,0.964469914,0.251575931,0.817765043,0.605730659,Saint Augustine,32086,FL,FLAGLER HOSPITAL,1165,#00CED1
0.640300638,0.831518625,0.712320917,0.919770774,0.641833811,Dayton,45409,OH,MIAMI VALLEY HOSPITAL,1166,#00CED1
0.640342615,0.021203438,0.036103152,0.794842407,0.024641834,Miami,33136,FL,JACKSON MEMORIAL HOSPITAL,1167,#00CED1
0.640715884,0.477363897,0.386819484,0.656160458,0.289398281,Bridgeport,6610,CT,BRIDGEPORT HOSPITAL,1168,#00CED1
0.640868673,0.221203438,0.367335244,0.544985673,0.663037249,Chicago,60634,IL,COMMUNITY FIRST MEDICAL CENTER,1169,#00CED1
0.641333827,0.747277937,0.806876791,0.163323782,0.982234957,Scottsdale,85255,AZ,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,1170,#00CED1
0.641898944,0.712893983,0.944412607,0.781661891,0.590830946,Shawnee Mission,66204,KS,SHAWNEE MISSION MEDICAL CENTER,1171,#00CED1
0.642450216,0.395988539,0.344412607,0.146704871,0.699713467,Tulsa,74133,OK,HILLCREST HOSPITAL SOUTH,1172,#00CED1
0.643695409,0.436103152,0.412034384,0.726647564,0.868767908,Scottsdale,85260,AZ,SCOTTSDALE SHEA MEDICAL CENTER,1173,#00CED1
0.645570405,0.364469914,0.64469914,0.521489971,0.889971347,Chicago,60657,IL,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,1174,#00CED1
0.646054832,0.436103152,0.506017192,0.172492837,0.706017192,Kansas City,64154,MO,SAINT LUKES NORTHLAND HOSPITAL,1175,#00CED1
0.646270349,0.592550143,0.664756447,0.871633238,0.355873926,Poughkeepsie,12601,NY,VASSAR BROTHERS MEDICAL CENTER,1176,#00CED1
0.646625789,0.05730659,0.122636103,0.462464183,0.110601719,Kingman,86409,AZ,KINGMAN REGIONAL MEDICAL CENTER,1177,#00CED1
0.647112261,0.877936963,0.056160458,0.194842407,0.736389685,Boca Raton,33428,FL,WEST BOCA MEDICAL CENTER,1178,#00CED1
0.647868372,0.395988539,0.928366762,0.652148997,0.97765043,Greenwich,6830,CT,GREENWICH HOSPITAL ASSOCIATION,1179,#00CED1
0.648810354,0.640687679,0.806876791,0.684240688,0.503151862,Hickory,28601,NC,FRYE REGIONAL MEDICAL CENTER,1180,#00CED1
0.649391814,0.884813754,0.84469914,0.910601719,0.171346705,Chicago,60612,IL,RUSH UNIVERSITY MEDICAL CENTER,1181,#00CED1
0.649510432,0.703724928,0.608022923,0.150716332,0.576504298,Weatherford,76086,TX,WEATHERFORD REGIONAL MEDICAL CENTER,1182,#00CED1
0.650364692,0.13008596,0.412034384,0.84756447,0.205730659,Winter Haven,33881,FL,WINTER HAVEN HOSPITAL,1183,#00CED1
0.650439277,0.12034384,0.435530086,0.849283668,0.66991404,Seattle,98122,WA,SWEDISH MEDICAL CENTER,1184,#00CED1
0.650661211,0.181088825,0.476790831,0.979369628,0.119197708,Indianapolis,46202,IN,INDIANA UNIVERSITY HEALTH,1185,#00CED1
0.651311708,0.241833811,0.271060172,0.483094556,0.330659026,Dallas,75235,TX,PARKLAND HEALTH AND HOSPITAL SYSTEM,1186,#00CED1
0.651815614,0.915186246,0.251575931,0.222922636,0.861318052,Oak Park,60302,IL,WEST SUBURBAN MEDICAL CENTER,1187,#00CED1
0.652418711,0.640687679,0.140401146,0.883094556,0.604584527,Myrtle Beach,29572,SC,GRAND STRAND REGIONAL MEDICAL CENTER,1188,#00CED1
0.653347654,0.181088825,0.589111748,0.631518625,0,Norwalk,6856,CT,NORWALK HOSPITAL ASSOCIATION,1189,#00CED1
0.653791624,0.436103152,0.455014327,0.513467049,0.59713467,Hermitage,37076,TN,TRISTAR SUMMIT MEDICAL CENTER,1190,#00CED1
0.654949358,0.712893983,0.024068768,0.43782235,0.059025788,Hemet,92543,CA,HEMET VALLEY MEDICAL CENTER,1191,#00CED1
0.654999233,0.436103152,0.712320917,0.858452722,0.738681948,Middletown,6457,CT,MIDDLESEX HOSPITAL,1192,#00CED1
0.656068191,0.364469914,0.625787966,0.78739255,0.755873926,Fort Wayne,46804,IN,LUTHERAN HOSPITAL OF INDIANA,1193,#00CED1
0.656684951,0.049283668,0.01260745,0.374212034,0.772492837,Staten Island,10310,NY,RICHMOND UNIVERSITY MEDICAL CENTER,1194,#00CED1
0.657442538,0.676217765,0.455014327,0.562750716,0.081948424,Oklahoma City,73109,OK,INTEGRIS SOUTHWEST MEDICAL CENTER,1195,#00CED1
0.657666102,0.221203438,0.016618911,0.945558739,0.829799427,Staten Island,10305,NY,STATEN ISLAND UNIVERSITY HOSPITAL,1196,#00CED1
0.658707975,0.26991404,0.435530086,0.947851003,0.876790831,Fresno,93720,CA,SAINT AGNES MEDICAL CENTER,1197,#00CED1
0.660551932,0.309455587,0.185673352,0.926647564,0.958739255,Oceanside,11572,NY,SOUTH NASSAU COMMUNITIES HOSPITAL,1198,#00CED1
0.660923688,0.099140401,0.084813754,0.176504298,0.017191977,San Antonio,78205,TX,NIX HEALTH CARE SYSTEM,1199,#00CED1
0.661170008,0.26991404,0.344412607,0.119197708,0.883667622,Mooresville,28117,NC,LAKE NORMAN REGIONAL MEDICAL CENTER,1200,#00CED1
0.66167137,0.915186246,0.476790831,0.405730659,0.261318052,Van Nuys,91405,CA,VALLEY PRESBYTERIAN HOSPITAL,1201,#00CED1
0.662647366,0.221203438,0.55243553,0.888252149,0.334670487,Indianapolis,46219,IN,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,1202,#00CED1
0.662747459,0.753581662,0.534097421,0.867048711,0.291117479,West Columbia,29169,SC,LEXINGTON MEDICAL CENTER,1203,#00CED1
0.66281398,0.161031519,0.412034384,0.45730659,0.284813754,Zephyrhills,33541,FL,FLORIDA HOSPITAL ZEPHYRHILLS,1204,#00CED1
0.663192236,0.561604585,0.435530086,0.948997135,0.265329513,Jacksonville,32207,FL,BAPTIST MEDICAL CENTER,1205,#00CED1
0.663663831,0.828653295,0.435530086,0.345558739,0.234383954,Lake City,32055,FL,LAKE CITY MEDICAL CENTER,1206,#00CED1
0.665388578,0.753581662,0.732378223,0.830945559,0.619484241,Bryan,77802,TX,ST JOSEPH REGIONAL HEALTH CENTER,1207,#00CED1
0.665417348,0.395988539,0.318051576,0.55243553,0.445272206,Clarksville,37040,TN,GATEWAY MEDICAL CENTER,1208,#00CED1
0.665423714,0.800573066,0.318051576,0.47965616,0.510601719,Sanford,32771,FL,CENTRAL FLORIDA REGIONAL HOSPITAL,1209,#00CED1
0.665537611,0.364469914,0.64469914,0.733524355,0.037249284,Rockford,61104,IL,SWEDISH AMERICAN HOSPITAL,1210,#00CED1
0.667224981,0.364469914,0.107163324,0.595988539,0.567335244,Scottsdale,85251,AZ,SCOTTSDALE OSBORN MEDICAL CENTER,1211,#00CED1
0.669472146,0.085386819,0.412034384,0.699140401,0.86017192,Bay Shore,11706,NY,SOUTHSIDE HOSPITAL,1212,#00CED1
0.669612659,0.309455587,0.068194842,0.784527221,0.436103152,Tacoma,98405,WA,TACOMA GENERAL ALLENMORE HOSPITAL,1213,#00CED1
0.67063046,0.364469914,0.185673352,0.523209169,0.585673352,Upland,91786,CA,SAN ANTONIO REGIONAL HOSPITAL,1214,#00CED1
0.672125797,0.561604585,0.870487106,0.908309456,0.010315186,Austin,78705,TX,ST DAVID'S MEDICAL CENTER,1215,#00CED1
0.672230878,0.049283668,0.664756447,0.410315186,0.889971347,Chicago,60657,IL,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,1216,#00CED1
0.6726123,0.459025788,0.036103152,0.040687679,0.35530086,Saint Cloud,34769,FL,ST CLOUD REGIONAL MEDICAL CENTER,1217,#00CED1
0.67499785,0.395988539,0.664756447,0.154727794,0.561604585,Laconia,3246,NH,LAKES REGION GENERAL HOSPITAL,1218,#00CED1
