Cost,RiskAdjustedCost,Frequency,Minor,Major,PCPID,PCPNPI,memberMonths,ServiceProviderID,InNetwork
117.44,207.76,1,Orthopaedic Surgery,Specialist Visits,1396907812,1396907812,386,1598864449,0
0.00,0.00,1,Dermatology,Specialist Visits,1376798728,1376798728,465,1508862467,0
82.40,17.01,1,Podiatrist,Specialist Visits,1376798728,1376798728,465,1528093473,0
0.00,0.00,1,Orthopaedic Surgery,Specialist Visits,1366602203,1366602203,355,1619141496,1
84.23,188.75,1,Chiropractor,Specialist Visits,1366602203,1366602203,355,1639270333,0
0.00,0.00,1,Chiropractor,Specialist Visits,1366602203,1366602203,355,1649468760,0
375.97,432.82,2,Dermatology,Specialist Visits,1366602203,1366602203,355,1689608358,1
93.26,13.56,1,Otolaryngology,Specialist Visits,1366602203,1366602203,355,1699821280,0
186.52,258.61,2,Orthopaedic Surgery,Specialist Visits,1366602203,1366602203,355,1740253939,1
0.00,0.00,1,Dermatology,Specialist Visits,1396907812,1396907812,386,1811045040,1
62.72,7.30,1,Orthopaedic Surgery,Specialist Visits,1396907812,1396907812,386,1821318726,1
91.12,10.60,1,Orthopaedic Surgery,Specialist Visits,1396907812,1396907812,386,1861729279,0
658.29,505.47,5,Orthopaedic Surgery,Specialist Visits,1396907812,1396907812,386,1891847497,0
221.01,7428.77,1,Orthopaedic Surgery,Specialist Visits,1396907812,1396907812,386,1922049402,1
60.00,127.99,1,Chiropractor,Specialist Visits,1376798728,1376798728,465,1750425674,1
91.79,41.96,1,Orthopaedic Surgery,Specialist Visits,1376838227,1376838227,280,1043315567,0
247.67,247.67,1,Orthopaedic Surgery,Specialist Visits,1376838227,1376838227,280,1336334143,1
72.70,203.64,1,Chiropractor,Specialist Visits,1376838227,1376838227,280,1457469173,0
84.70,355.88,1,Chiropractor,Specialist Visits,1376838227,1376838227,280,1518012152,0
76.44,61.14,1,Podiatrist,Specialist Visits,1376838227,1376838227,280,1609825207,0
259.71,8729.58,1,Dermatology,Specialist Visits,1376838227,1376838227,280,1881807469,0
72.70,1221.83,1,Chiropractor,Specialist Visits,1376838227,1376838227,280,1942429915,0
91.12,34.30,1,Orthopaedic Surgery,Specialist Visits,1376854307,1376854307,280,1083670228,1
113.42,52.22,1,Orthopaedic Surgery,Specialist Visits,1376854307,1376854307,280,1417022054,1
91.39,97.47,1,Orthopaedic Surgery,Specialist Visits,1376854307,1376854307,280,1437204328,0
226.94,211.26,2,Orthopaedic Surgery,Specialist Visits,1376854307,1376854307,280,1710100854,1
226.94,311.48,2,Orthopaedic Surgery,Specialist Visits,1376854307,1376854307,280,1740355148,1
87.52,50.91,1,Orthopaedic Surgery,Specialist Visits,1376854307,1376854307,280,1942248232,0
0.00,0.00,1,Otolaryngology,Specialist Visits,1396908562,1396908562,294,1205853272,0
114.85,73.50,1,Orthopaedic Surgery,Specialist Visits,1396908562,1396908562,294,1265413926,0
87.30,27.93,1,Orthopaedic Surgery,Specialist Visits,1396908562,1396908562,294,1386803674,1
437.50,1222.38,4,Otolaryngology,Specialist Visits,1386616670,1386616670,352,1326087412,0
0.00,0.00,1,Orthopaedic Surgery,Specialist Visits,1386616670,1386616670,352,1558348631,0
91.12,116.62,1,Dermatology,Specialist Visits,1386616670,1386616670,352,1649433152,0
455.34,280.11,4,Otolaryngology,Specialist Visits,1386616670,1386616670,352,1679512107,1
165.36,51.46,1,Otolaryngology,Specialist Visits,1386616670,1386616670,352,1710926803,1
124.59,261.74,1,Otolaryngology,Specialist Visits,1386616670,1386616670,352,1871752444,0
86.02,45.87,1,Otolaryngology,Specialist Visits,1386630713,1386630713,601,1093731887,1
84.94,67.94,1,Otolaryngology,Specialist Visits,1386630713,1386630713,601,1134134422,1
259.71,311.77,1,Orthopaedic Surgery,Specialist Visits,1386630713,1386630713,601,1215912654,0
907.23,1128.20,6,Orthopaedic Surgery,Specialist Visits,1386630713,1386630713,601,1275693186,1
88.16,94.03,1,Orthopaedic Surgery,Specialist Visits,1366602203,1366602203,355,1952364184,0
91.12,44.85,1,Orthopaedic Surgery,Specialist Visits,1366602203,1366602203,355,1952573206,0
0.00,0.00,1,Chiropractor,Specialist Visits,1376503318,1376503318,465,1093800674,0
60.00,118.63,1,Chiropractor,Specialist Visits,1376503318,1376503318,465,1144284969,0
219.75,92.21,2,Orthopaedic Surgery,Specialist Visits,1386630713,1386630713,601,1336334143,1
118.95,26.25,1,Otolaryngology,Specialist Visits,1386630713,1386630713,601,1497913826,1
860.12,1766.71,5,Otolaryngology,Specialist Visits,1376503318,1376503318,465,1235395500,1
91.12,83.30,1,Podiatrist,Specialist Visits,1376503318,1376503318,465,1467427484,0
118.30,331.37,1,Dermatology,Specialist Visits,1376503318,1376503318,465,1487881371,1
165.00,221.84,1,Chiropractor,Specialist Visits,1386630713,1386630713,601,1770644999,0
60.00,336.13,1,Chiropractor,Specialist Visits,1376503318,1376503318,465,1720105075,0
210.00,1764.67,1,Orthopaedic Surgery,Specialist Visits,1376503318,1376503318,465,1740355148,1
87.74,33.03,1,Orthopaedic Surgery,Specialist Visits,1376503318,1376503318,465,1780662486,0
93.30,142.55,1,Orthopaedic Surgery,Specialist Visits,1386630713,1386630713,601,1881910560,1
91.12,53.01,1,Orthopaedic Surgery,Specialist Visits,1386630713,1386630713,601,1891753448,0
443.50,813.49,4,Orthopaedic Surgery,Specialist Visits,1386630713,1386630713,601,1952364184,0
159.94,448.00,1,Dermatology,Specialist Visits,1386678480,1386678480,218,1043245046,0
88.69,43.66,1,Orthopaedic Surgery,Specialist Visits,1386678480,1386678480,218,1043259575,1
131.10,167.79,1,Orthopaedic Surgery,Specialist Visits,1386678480,1386678480,218,1104870476,1
395.75,337.76,3,Podiatrist,Specialist Visits,1386678480,1386678480,218,1124089842,0
0.00,0.00,1,Chiropractor,Specialist Visits,1386678480,1386678480,218,1235230947,0
134.44,4518.91,1,Dermatology,Specialist Visits,1386678480,1386678480,218,1306013339,1
60.00,504.19,1,Chiropractor,Specialist Visits,1386678480,1386678480,218,1336206796,0
172.49,113.68,1,Orthopaedic Surgery,Specialist Visits,1386678480,1386678480,218,1568456457,0
234.41,594.05,2,Orthopaedic Surgery,Specialist Visits,1386678480,1386678480,218,1679700116,0
204.44,858.98,1,Orthopaedic Surgery,Specialist Visits,1386678480,1386678480,218,1871530402,0
176.25,1481.06,1,Orthopaedic Surgery,Specialist Visits,1386678480,1386678480,218,1902867674,0
52.00,26.09,1,Chiropractor,Specialist Visits,1386737856,1386737856,51,1215203468,0
124.48,181.92,1,Dermatology,Specialist Visits,1386737856,1386737856,51,1730353665,0
200.81,674.17,2,Dermatology,Specialist Visits,1376503318,1376503318,465,1851656516,1
133.70,449.40,1,Podiatrist,Specialist Visits,1376503318,1376503318,465,1982727129,0
79.09,63.26,1,Orthopaedic Surgery,Specialist Visits,1376539262,1376539262,60,1336334143,1
178.25,145.83,2,Otolaryngology,Specialist Visits,1396723276,1396723276,1343,1043205974,1
89.50,57.27,1,Plastic Surgery,Specialist Visits,1396723276,1396723276,1343,1053350041,0
199.48,785.70,3,Chiropractor,Specialist Visits,1396723276,1396723276,1343,1063712305,1
72.78,349.48,1,Chiropractor,Specialist Visits,1396723276,1396723276,1343,1083708937,0
0.00,0.00,1,Podiatrist,Specialist Visits,1396723276,1396723276,1343,1104884089,0
326.88,2051.53,6,Chiropractor,Specialist Visits,1396723276,1396723276,1343,1104986918,0
84.74,11.54,1,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1083670228,1
72.70,55.54,1,Chiropractor,Specialist Visits,1376580480,1376580480,1133,1114095304,0
168.46,652.03,2,Chiropractor,Specialist Visits,1376580480,1376580480,1133,1164428512,0
229.48,1016.82,3,Chiropractor,Specialist Visits,1376580480,1376580480,1133,1174602353,0
102.78,68.69,2,Chiropractor,Specialist Visits,1376580480,1376580480,1133,1255480588,0
449.93,152.64,3,Orthopaedic Surgery,Specialist Visits,1396723276,1396723276,1343,1114928280,0
84.78,101.77,1,Chiropractor,Specialist Visits,1376580480,1376580480,1133,1306229372,0
13.02,16.66,1,Dermatology,Specialist Visits,1376580480,1376580480,1133,1326057449,1
454.99,201.70,3,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1346217817,1
935.07,1781.35,5,Dermatology,Specialist Visits,1376580480,1376580480,1133,1386602753,1
72.78,271.82,1,Chiropractor,Specialist Visits,1376580480,1376580480,1133,1417006933,0
87.79,43.21,1,Podiatrist,Specialist Visits,1376580480,1376580480,1133,1417198094,0
277.50,300.89,1,Otolaryngology,Specialist Visits,1376580480,1376580480,1133,1427036854,0
850.86,843.55,8,Orthopaedic Surgery,Specialist Visits,1396908562,1396908562,294,1891847497,0
84.23,53.42,1,Chiropractor,Specialist Visits,1396908562,1396908562,294,1962574533,0
221.56,250.19,2,Dermatology,Specialist Visits,1396908562,1396908562,294,1992017230,0
91.12,116.62,1,Podiatrist,Specialist Visits,1396963518,1396963518,61,1467427484,0
91.33,44.96,1,Orthopaedic Surgery,Specialist Visits,1396963518,1396963518,61,1538106737,0
184.82,388.27,1,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1427047224,0
0.00,0.00,1,Otolaryngology,Specialist Visits,1376580480,1376580480,1133,1427056225,0
1064.75,14335.49,5,Dermatology,Specialist Visits,1376580480,1376580480,1133,1457463127,1
83.75,133.98,1,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1477658060,0
157.78,531.44,2,Chiropractor,Specialist Visits,1376580480,1376580480,1133,1477721082,0
0.00,0.00,1,Podiatrist,Specialist Visits,1376580480,1376580480,1133,1518042217,0
88.59,113.38,1,Dermatology,Specialist Visits,1376580480,1376580480,1133,1518958297,1
93.26,85.26,1,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1538183298,1
91.12,145.78,1,Orthopaedic Surgery,Specialist Visits,1396963518,1396963518,61,1861729279,0
0.00,0.00,1,Chiropractor,Specialist Visits,1407046592,1407046592,681,1093813396,0
91.79,13.66,1,Podiatrist,Specialist Visits,1407046592,1407046592,681,1154387272,0
189.84,797.63,1,Dermatology,Specialist Visits,1376580480,1376580480,1133,1609813237,0
114.85,104.99,1,Otolaryngology,Specialist Visits,1407046592,1407046592,681,1194716308,0
335.22,250.39,1,Orthopaedic Surgery,Specialist Visits,1407046592,1407046592,681,1235243130,1
183.00,150.78,3,Otolaryngology,Specialist Visits,1407046592,1407046592,681,1265467310,0
2028.60,3528.45,12,Orthopaedic Surgery,Specialist Visits,1396723276,1396723276,1343,1225135700,0
205.65,576.04,1,Orthopaedic Surgery,Specialist Visits,1396723276,1396723276,1343,1255307062,1
391.23,269.66,4,Podiatrist,Specialist Visits,1407046592,1407046592,681,1457341257,0
304.01,129.35,1,Dermatology,Specialist Visits,1407046592,1407046592,681,1487881371,1
286.38,93.22,2,Dermatology,Specialist Visits,1407046592,1407046592,681,1568566420,0
374.34,436.66,2,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1619141496,1
30.00,21.92,1,Chiropractor,Specialist Visits,1376580480,1376580480,1133,1639270333,0
91.12,97.18,1,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1659325298,0
202.11,76.33,1,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1669865242,0
1002.20,727.57,5,Dermatology,Specialist Visits,1376580480,1376580480,1133,1689608358,1
84.71,77.44,1,Dermatology,Specialist Visits,1376580480,1376580480,1133,1699827428,0
146.90,83.69,1,Dermatology,Specialist Visits,1376580480,1376580480,1133,1699903906,0
72.70,305.46,1,Chiropractor,Specialist Visits,1407046592,1407046592,681,1649357963,0
0.00,0.00,1,Podiatrist,Specialist Visits,1407046592,1407046592,681,1659396927,0
0.00,0.00,1,Chiropractor,Specialist Visits,1407046592,1407046592,681,1669427365,0
57.96,28.53,1,Orthopaedic Surgery,Specialist Visits,1407046592,1407046592,681,1679529887,1
84.74,49.30,1,Dermatology,Specialist Visits,1407046592,1407046592,681,1679867766,1
75.91,80.96,1,Dermatology,Specialist Visits,1407046592,1407046592,681,1801048921,0
87.30,93.11,1,Podiatrist,Specialist Visits,1396723276,1396723276,1343,1326043332,0
91.79,195.80,1,Dermatology,Specialist Visits,1396723276,1396723276,1343,1326276726,0
86.43,32.53,1,Orthopaedic Surgery,Specialist Visits,1396723276,1396723276,1343,1336382373,0
173.68,85.85,1,Orthopaedic Surgery,Specialist Visits,1396723276,1396723276,1343,1376530527,0
1190.87,1702.35,11,Otolaryngology,Specialist Visits,1376580480,1376580480,1133,1710926803,1
134.57,196.66,1,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1710934500,0
84.76,178.06,2,Chiropractor,Specialist Visits,1376580480,1376580480,1133,1740292192,0
201.13,307.30,1,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1750305728,0
208.82,68.81,1,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1821022427,1
87.30,93.11,1,Podiatrist,Specialist Visits,1396723276,1396723276,1343,1417958158,0
89.95,33.86,1,Podiatrist,Specialist Visits,1407046592,1407046592,681,1801968128,0
84.78,20.07,1,Chiropractor,Specialist Visits,1407046592,1407046592,681,1841675105,0
93.26,66.31,1,Orthopaedic Surgery,Specialist Visits,1407046592,1407046592,681,1881676989,1
93.26,99.47,1,Dermatology,Specialist Visits,1407046592,1407046592,681,1932193877,0
0.00,0.00,1,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1841246055,0
0.00,0.00,1,Chiropractor,Specialist Visits,1376580480,1376580480,1133,1861579195,0
264.17,112.40,1,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1861592404,0
72.78,27.49,1,Chiropractor,Specialist Visits,1376580480,1376580480,1133,1891249231,0
88.47,188.71,1,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1912959172,0
89.56,52.10,1,Dermatology,Specialist Visits,1396723276,1396723276,1343,1467423541,1
428.98,991.28,5,Podiatrist,Specialist Visits,1396723276,1396723276,1343,1467736603,0
779.59,1433.21,6,Dermatology,Specialist Visits,1396723276,1396723276,1343,1497774962,0
155.54,5228.14,1,Podiatrist,Specialist Visits,1396723276,1396723276,1343,1518064609,0
84.70,711.75,1,Chiropractor,Specialist Visits,1407054984,1407054984,298,1285747543,0
265.63,8928.57,1,Dermatology,Specialist Visits,1407054984,1407054984,298,1326276726,0
194.76,20.21,1,Orthopaedic Surgery,Specialist Visits,1376580480,1376580480,1133,1962665836,0
213.93,266.33,1,Podiatrist,Specialist Visits,1376580480,1376580480,1133,1982727129,0
187.54,6303.75,1,Dermatology,Specialist Visits,1376580480,1376580480,1133,1992752620,0
393.03,181.12,3,Orthopaedic Surgery,Specialist Visits,1376623645,1376623645,137,1285806067,0
156.68,85.28,2,Otolaryngology,Specialist Visits,1396723276,1396723276,1343,1528116001,0
80.00,26.94,1,Otolaryngology,Specialist Visits,1396723276,1396723276,1343,1548378250,0
0.00,0.00,1,Chiropractor,Specialist Visits,1407054984,1407054984,298,1942482898,0
91.12,19.44,1,Otolaryngology,Specialist Visits,1407140890,1407140890,380,1225219173,1
596.19,1260.68,2,Dermatology,Specialist Visits,1407140890,1407140890,380,1447201850,1
93.26,42.63,1,Otolaryngology,Specialist Visits,1407140890,1407140890,380,1710926803,1
89.89,41.09,1,Dermatology,Specialist Visits,1407140890,1407140890,380,1902828049,0
317.00,394.64,1,Dermatology,Specialist Visits,1407140890,1407140890,380,1932308681,1
88.69,47.30,1,Otolaryngology,Specialist Visits,1376623645,1376623645,137,1346299633,0
88.69,189.18,1,Podiatrist,Specialist Visits,1376623645,1376623645,137,1861501967,0
72.78,305.79,1,Chiropractor,Specialist Visits,1376751412,1376751412,256,1053702696,0
0.00,0.00,1,Orthopaedic Surgery,Specialist Visits,1407803299,1407803299,1031,1043259575,0
83.31,23.18,1,Podiatrist,Specialist Visits,1407803299,1407803299,1031,1093725772,0
33.82,27.05,1,Dermatology,Specialist Visits,1396723276,1396723276,1343,1588638159,0
130.04,36.73,1,Orthopaedic Surgery,Specialist Visits,1396723276,1396723276,1343,1588838577,0
128.54,57.58,2,Plastic Surgery,Specialist Visits,1396723276,1396723276,1343,1598827933,0
85.17,110.11,1,Orthopaedic Surgery,Specialist Visits,1396723276,1396723276,1343,1609804632,0
86.42,29.11,1,Podiatrist,Specialist Visits,1396723276,1396723276,1343,1639120926,0
544.60,2926.15,3,Plastic Surgery,Specialist Visits,1376751412,1376751412,256,1568418465,1
165.52,126.45,1,Plastic Surgery,Specialist Visits,1376751412,1376751412,256,1669410882,1
165.52,84.30,1,Otolaryngology,Specialist Visits,1376751412,1376751412,256,1679512107,1
165.36,39.14,1,Otolaryngology,Specialist Visits,1376751412,1376751412,256,1710926803,1
49.24,26.26,1,Otolaryngology,Specialist Visits,1376751412,1376751412,256,1881652832,1
0.00,0.00,1,Otolaryngology,Specialist Visits,1407803299,1407803299,1031,1124020730,1
87.83,187.35,1,Otolaryngology,Specialist Visits,1407803299,1407803299,1031,1154323764,1
287.83,125.75,2,Orthopaedic Surgery,Specialist Visits,1407803299,1407803299,1031,1164598801,1
113.12,24.96,1,Dermatology,Specialist Visits,1407803299,1407803299,1031,1174941835,0
202.27,299.00,2,Orthopaedic Surgery,Specialist Visits,1376798728,1376798728,465,1053448498,0
111.58,28.56,1,Orthopaedic Surgery,Specialist Visits,1376798728,1376798728,465,1063693489,0
87.30,46.55,1,Podiatrist,Specialist Visits,1376798728,1376798728,465,1114933611,0
213.74,95.79,1,Orthopaedic Surgery,Specialist Visits,1407803299,1407803299,1031,1194791186,1
225.81,1897.53,1,Dermatology,Specialist Visits,1407803299,1407803299,1031,1205931789,1
87.20,186.01,1,Podiatrist,Specialist Visits,1407803299,1407803299,1031,1275541773,0
91.43,195.03,1,Otolaryngology,Specialist Visits,1376798728,1376798728,465,1164477295,0
85.01,181.33,1,Orthopaedic Surgery,Specialist Visits,1376798728,1376798728,465,1215975040,0
89.50,95.46,1,Dermatology,Specialist Visits,1376798728,1376798728,465,1255389425,0
205.26,3449.68,1,Orthopaedic Surgery,Specialist Visits,1376798728,1376798728,465,1265434948,0
362.03,9213.53,2,Dermatology,Specialist Visits,1407803299,1407803299,1031,1306835624,0
583.20,2027.34,8,Chiropractor,Specialist Visits,1396723276,1396723276,1343,1659762508,0
363.77,3392.65,5,Chiropractor,Specialist Visits,1396723276,1396723276,1343,1679883219,0
0.00,0.00,1,Chiropractor,Specialist Visits,1396723276,1396723276,1343,1689896078,0
326.88,141.43,4,Podiatrist,Specialist Visits,1376798728,1376798728,465,1467736603,0
247.67,28.41,1,Plastic Surgery,Specialist Visits,1346241569,1346241569,707,1053300145,1
72.78,1223.17,1,Chiropractor,Specialist Visits,1346241569,1346241569,707,1114281797,0
109.79,54.04,2,Plastic Surgery,Specialist Visits,1407803299,1407803299,1031,1427037951,0
169.76,106.24,2,Chiropractor,Specialist Visits,1407803299,1407803299,1031,1457456014,0
215.25,118.61,1,Dermatology,Specialist Visits,1407803299,1407803299,1031,1457463127,1
171.07,122.34,1,Dermatology,Specialist Visits,1407803299,1407803299,1031,1477741031,1
169.56,266.38,2,Chiropractor,Specialist Visits,1407803299,1407803299,1031,1518068170,0
221.01,337.67,1,Dermatology,Specialist Visits,1407803299,1407803299,1031,1538264098,1
710.96,1658.40,4,Orthopaedic Surgery,Specialist Visits,1407803299,1407803299,1031,1548252406,0
91.12,116.62,1,Orthopaedic Surgery,Specialist Visits,1407803299,1407803299,1031,1558328443,1
404.22,1277.41,2,Orthopaedic Surgery,Specialist Visits,1407803299,1407803299,1031,1568456457,1
